gene_id	1-TCGA-59-A5PD-01A-11R-A406-31	2-TCGA-OY-A56Q-01A-11R-A406-31	2-TCGA-61-2012-01A-01R-1568-13	2-TCGA-24-1556-01A-01R-1566-13	2-TCGA-3P-A9WA-01A-11R-A406-31	2-TCGA-04-1362-01A-01R-1565-13	2-TCGA-09-2044-01B-01R-1568-13	3-TCGA-24-1567-01A-01R-1566-13	3-TCGA-09-1670-01A-01R-1566-13	3-TCGA-23-1027-01A-02R-1564-13	3-TCGA-29-1785-01A-01R-1567-13	3-TCGA-13-1481-01A-01R-1565-13	3-TCGA-13-0916-01A-01R-1564-13	4-TCGA-13-1511-01A-01R-1565-13	4-TCGA-13-1405-01A-01R-1565-13	4-TCGA-24-1417-01A-01R-1565-13	4-TCGA-59-2350-01A-01R-1569-13	4-TCGA-25-2397-01A-01R-1569-13	4-TCGA-23-2084-01A-02R-1568-13
HOXC13	0	0.145926	0.669064	0	0	2.58262	1.88247	4.45289	2.86342	0	0	2.63113	0.218889	0.218889	0	0	2.01487	0	0
HOXC4	5.73657	6.79459	5.65753	7.36292	7.62754	8.08119	4.89971	6.95248	8.52693	7.68298	6.68835	7.72122	5.87153	7.82554	6.27444	7.12606	8.34558	4.72311	8.06075
HOXC5	3.4688	5.36129	4.32277	5.09987	6.43775	6.66863	5.26703	6.23097	7.13084	6.14669	3.57464	6.82726	5.48064	6.41864	3.81791	6.02102	6.8773	3.22473	6.14135
HOXC6	4.19435	5.57595	5.9138	4.56831	4.74468	7.18356	4.1986	6.17172	6.25799	5.7861	2.84025	6.935	4.64238	6.26927	5.0309	5.07536	6.24512	1.75506	5.96784
HOXC8	3.02157	0.145926	3.44051	3.62027	2.88832	6.33683	3.85446	3.2662	4.33751	4.75934	1.27529	5.51745	3.48611	4.55838	4.82513	3.37425	5.38907	0.690404	5.16479
HOXC9	2.42524	0.145926	2.37566	2.97149	2.31765	6.58755	3.46244	3.1645	3.73346	4.77041	2.00422	6.30079	2.55541	3.23393	3.98231	2.91937	5.11199	0	4.50641
HOXD10	2.28219	6.61204	4.16529	4.34177	3.62121	4.80668	5.33754	3.43129	4.35773	3.55903	3.42518	5.0689	3.23865	4.34177	3.38499	3.88426	3.63831	3.73346	4.90752
HOXD11	1.75506	6.29157	3.57639	2.84025	2.3427	2.59909	2.455	0	1.03733	3.5579	1.62369	5.36598	2.91199	2.31003	0.611242	1.31489	3.35261	0.821189	2.30104
HOXD12	0	3.32379	0	0	0.611242	0.145926	0	0	0	0	0	1.2061	1.27077	0.218889	0	0	0	0	0
HOXD13	1.48495	7.05704	4.73559	2.97149	0	3.85616	2.58698	0	1.62535	2.21727	0	3.90264	2.80704	2.48951	0	1.2061	1.07382	0.291851	0.921691
HOXD1	9.25139	7.19669	6.99577	8.32142	8.52019	9.26113	8.22282	1.27183	6.59715	6.12905	7.90212	7.37838	9.47078	6.75577	7.23562	8.38686	5.94803	7.17855	3.95563
HOXD3	7.67833	7.63627	7.66903	9.10376	8.29455	7.72179	7.96728	2.20575	5.78996	5.88053	7.31322	6.31355	9.61561	7.77737	8.28324	8.26256	5.18739	7.68754	4.83859
HOXD4	8.14323	6.37502	6.87936	8.96572	8.03819	7.50604	8.39931	1.26682	6.31536	6.42972	7.07242	6.76041	9.32072	6.99026	7.31788	7.63192	5.45532	7.45356	4.80803
HOXD8	7.65064	8.08302	7.80914	7.93416	6.23245	8.36404	7.8501	4.75736	5.52146	5.72031	7.73456	7.12528	8.60355	8.16252	7.79811	7.77905	6.09807	7.22548	5.87774
HOXD9	7.47873	7.32515	6.87936	6.43935	4.9367	8.3299	7.8755	4.58649	4.96895	5.69036	6.68461	7.10661	7.16007	6.72503	6.46614	7.29438	5.42495	7.09174	5.54518
HP1BP3	9.701	9.50152	9.07119	10.1344	9.93828	9.68626	9.28934	8.53385	9.36948	9.64692	8.63569	9.33759	9.76595	9.55144	10.0215	9.32919	8.96085	9.42891	9.43652
HPCAL1	9.24116	7.32383	8.17667	8.00703	7.83755	7.5606	7.85283	8.30647	8.5305	8.44934	7.446	8.25764	7.93916	7.73281	7.34278	8.1665	9.18184	7.67879	7.80262
HPCAL4	1.75506	3.15588	2.74332	3.34579	2.13327	4.48318	5.87212	6.80239	3.73631	1.81922	0.78193	2.90999	6.83411	1.40364	3.44309	1.21376	4.81988	2.50731	3.6443
HPCA	5.66988	4.15675	5.26786	5.62762	4.02979	4.72049	5.77455	4.02759	2.86342	3.44051	2.52957	3.86445	6.6107	4.85672	5.77765	3.15703	4.19397	4.07488	4.17809
HPDL	6.24417	7.21008	4.42288	7.52078	7.25064	5.61677	6.24222	7.12769	6.80904	6.17794	6.3081	7.662	7.83439	4.3943	5.40268	5.65249	6.01859	5.79909	8.03008
HPD	2.01929	4.10928	3.08961	3.47091	3.23094	2.79897	1.87731	1.22124	7.53209	4.86525	3.47657	2.8911	8.30425	4.71581	2.62611	3.00008	3.08391	5.57973	5.84064
HPGDS	0.25537	2.64363	2.74111	4.47717	2.97707	4.36412	5.37064	3.76607	5.66296	6.22456	3.57094	3.69433	3.94462	4.3953	4.09995	4.69812	3.86445	4.94813	5.41165
HPGD	4.68478	6.12468	4.7947	5.01064	1.62595	6.40853	11.821	7.16395	8.11013	6.1506	5.1358	5.66296	5.03695	3.36212	2.84025	7.17089	4.69882	5.72031	2.20575
HPN	7.5979	9.00724	8.47512	8.99169	6.62141	7.95156	4.51463	7.4793	8.78615	9.3756	7.24351	8.11073	9.75144	8.87808	4.47384	8.13124	8.5485	8.54674	3.63656
HPRT1	8.19974	6.27288	8.01069	8.30943	8.35632	7.47704	8.54578	7.66153	8.11283	8.42792	6.76734	7.16549	9.09818	8.52397	7.42595	8.2592	8.31801	7.07834	8.4156
HPR	0.659678	1.27183	0.401296	1.31489	5.34233	1.65701	1.84277	0	0	5.97635	0	0.291851	0.218889	1.40949	2.78952	4.01666	1.07382	3.7164	1.76317
HPS1	7.93845	7.99159	7.84267	8.61577	7.72842	8.48838	9.22749	8.04719	8.64189	8.96559	7.83953	8.11193	8.89631	8.46842	8.45914	8.05198	9.01347	7.75148	8.55237
HPS3	9.16991	8.56258	7.79137	9.30579	9.1264	8.83143	8.93393	8.11093	8.5063	8.31976	8.10373	8.20035	8.67326	8.1312	8.32701	8.44859	8.70603	7.32982	8.63643
HPS4	7.69939	7.67925	7.29029	8.49556	8.76186	7.5725	7.14835	7.04752	7.53903	7.84071	6.98749	7.21891	8.10682	8.39548	7.76684	7.58731	7.11233	7.02198	7.57507
HPS5	6.96791	6.69084	6.79682	7.79606	6.9489	6.76157	7.49887	6.88449	7.21229	6.63068	6.98101	6.78672	8.47658	7.12609	7.35819	7.36138	6.64379	6.03787	7.41878
HPS6	6.89568	7.21598	7.1025	7.23634	7.64731	7.50659	8.44505	7.87891	7.64108	7.90839	7.36518	7.5868	8.15393	7.08506	6.93342	7.25347	7.46279	7.00941	7.37651
HPSE2	0.25537	7.73936	0.574761	0	0.647724	0.401296	0	0	2.52957	0	0	0.669064	7.24779	0.928587	1.82016	0.690404	6.84694	1.54816	0
HPSE	6.01859	3.27666	5.40268	8.20193	4.1827	5.66643	7.68202	3.71784	6.78897	6.0845	6.23245	4.31495	6.65028	6.73934	5.52545	6.83733	6.05444	5.74939	6.75227
HPVC1	0	0.291851	0	0	0.754425	0.145926	0	0	0	0	0	0.258931	0.218889	0.218889	0	0	0	0	0
HPX	2.73827	2.94602	0.574761	3.57344	2.13212	3.15831	3.06975	0.690404	4.64486	1.85227	2.4698	2.48546	3.86891	3.1889	4.14792	2.97149	2.70895	2.40399	3.38393
HPYR1	0	1.21756	0	0	0	1.65608	0	0	1.03733	0	0	0.291851	1.97761	0.218889	0	0	0.754949	0	0
HP	2.20575	5.43372	8.10531	5.71703	10.0291	6.62007	5.02388	4.69297	6.83195	9.56184	5.62402	5.78074	2.37566	6.68711	9.85451	7.6029	5.68698	9.67458	8.25166
HRASLS2	2.14118	1.63388	2.61395	4.6382	5.65599	5.56834	4.26227	0	4.22581	4.24419	2.11434	3.80287	5.70044	5.52146	3.30565	4.63859	4.38883	3.38276	3.98388
HRASLS5	1.22262	1.95245	4.26362	5.11199	4.25785	5.01064	3.24269	3.78625	3.39303	2.55502	1.87865	4.27825	3.68212	4.39023	4.68478	2.49076	3.57351	4.14185	4.2171
HRASLS	3.19473	4.32652	5.04343	5.79909	0.624644	5.61677	5.29832	4.27118	5.81114	5.39816	4.61815	5.76832	6.77992	5.97635	5.77144	5.23644	5.68358	5.43808	5.7589
HRAS	7.48268	6.49224	6.56808	7.16549	7.37713	7.05099	7.47817	6.07304	6.4599	7.88796	6.94216	7.82285	7.83676	7.27517	6.91274	6.68085	6.4599	6.96602	7.73061
HRCT1	2.2841	5.04343	5.65249	4.16145	4.64119	6.5903	5.52146	4.52417	5.32788	6.6107	3.69031	4.64593	4.47221	3.96727	4.51778	4.70125	4.09006	5.09375	6.13556
HRC	4.58619	1.95735	0.574761	4.06771	3.51277	2.02924	3.00734	4.94961	1.31489	1.84962	0.401296	5.45959	4.01223	3.15831	3.34379	2.71601	2.03079	1.0804	2.97707
HRG	4.64419	1.07382	1.71835	1.93165	3.14044	6.78446	0.774102	1.22124	0	1.07382	0.145926	3.65981	3.14936	0.690404	2.48018	0	1.07571	0	0
HRH1	7.257	7.39511	5.78074	6.44413	8.09803	7.27794	6.2186	7.07918	6.81674	7.80425	7.07412	5.74939	4.95175	6.59441	8.34783	6.98193	5.6058	6.20859	6.56948
HRH2	3.49357	2.29062	3.44807	4.04223	3.62134	4.42249	4.59013	4.25581	4.01435	4.46445	3.26663	4.63981	4.01435	4.23528	4.36543	4.98811	5.14749	2.07496	3.92963
HRH3	0.218889	0.145926	0	1.75506	0.611242	0.401296	2.80927	6.00635	0.690404	1.76133	0.145926	0.291851	2.31254	0.218889	0.979513	1.19468	1.54004	0.25537	0
HRH4	1.12544	1.23227	0.574761	0	1.62369	0.979513	0.733085	0	0.690404	0	1.2061	0.669064	1.31489	0.218889	0.611242	1.31489	0	1.96423	1.49422
HRK	2.49119	0.291851	2.55502	5.63835	1.2061	4.93274	4.14393	2.9081	4.84431	4.14032	2.01226	3.47091	5.00395	1.71724	2.31601	3.00031	5.39816	0.25537	4.10304
HRNBP3	2.93449	0.328333	0.437777	3.37768	0.906409	2.03224	1.84685	7.02019	1.31489	2.31476	0.145926	2.69709	3.99126	2.47548	0.611242	2.23366	0.76358	0.25537	2.00357
HRNR	1.22124	0.145926	2.30406	3.32379	0.913343	2.40809	2.5183	4.71542	3.00186	3.96286	0.145926	3.86232	2.31254	1.71285	2.31541	2.84025	3.55005	2.31541	0
HRSP12	7.31455	7.04229	5.91889	7.07327	6.97261	7.09589	6.85435	6.9256	6.57368	7.37588	6.68586	7.0859	6.44572	7.17625	7.22257	6.55251	6.77537	7.17549	7.62706
HR	6.94986	5.91889	5.41165	6.03548	7.0282	5.48064	7.58172	6.76849	6.81235	6.52649	5.15906	6.76157	8.80237	6.02828	6.22258	5.44674	5.1299	5.83188	7.18463
HS1BP3	8.15565	6.97541	7.41818	8.03398	7.66106	6.90776	7.55747	7.70301	7.41758	8.41117	7.1317	7.49165	7.51861	7.2937	7.60887	7.31389	7.40001	6.2519	7.57763
HS2ST1	8.00637	8.30836	7.29434	8.04986	8.13491	7.72445	7.83875	7.68202	8.21825	8.19395	7.80016	8.10521	7.61481	8.11253	8.51552	8.154	7.92552	7.18311	8.19257
HS3ST1	3.01744	3.75973	5.743	6.60123	4.07488	5.42053	6.53233	6.94505	6.16542	7.3696	5.2832	5.66988	6.44254	5.69709	5.9135	6.6958	5.90536	5.39363	7.35883
HS3ST2	3.66918	1.2784	3.9697	3.38499	2.74475	3.18956	5.1985	2.75192	2.91199	2.2305	4.63741	2.97149	2.62611	3.08363	2.49589	2.02924	3.0378	2.54882	4.3917
HS3ST3A1	4.01211	1.70029	6.20456	7.42118	2.4193	4.76128	5.96871	4.06703	4.18175	5.84064	3.97893	5.35659	4.7309	5.41165	5.64191	5.48064	4.47936	7.28688	4.60671
HS3ST3B1	2.84025	1.2061	2.98489	4.04966	1.93188	2.50989	2.95754	2.64725	3.14457	3.54483	3.02157	2.94467	3.35027	2.69091	3.44341	4.04136	2.57582	4.17586	3.71648
HS3ST4	0	1.56366	0	2.20575	0	0.145926	0	0.690404	0	1.0804	0.145926	0.182407	2.31003	0.918621	1.56993	0.690404	0	0	0
HS3ST5	0.669064	2.04388	4.3953	4.04966	0	2.62828	2.44437	1.68019	1.70463	2.13384	2.22864	1.92809	4.91313	1.84685	2.69709	1.66207	0.762388	5.02388	1.2061
HS3ST6	2.69091	1.85773	3.67451	2.20575	3.69064	2.94137	1.82016	3.80332	4.35333	4.28299	0.921691	6.45677	3.78756	3.92963	0.611242	2.66922	2.14968	2.74936	5.11199
HS6ST1	10.1666	9.37882	8.5677	8.37885	10.3047	9.21662	9.05637	9.1773	8.78324	10.0031	8.04559	8.97069	10.1335	9.7243	8.92319	8.9153	8.76515	8.40246	8.62245
HS6ST2	1.16407	4.38644	3.36559	7.53743	0	5.24702	4.63981	6.63068	4.22147	4.16242	2.01487	3.43549	6.69084	2.76476	4.53658	4.67598	4.2853	3.85446	5.15329
HS6ST3	2.53168	2.3873	3.06975	4.7351	0	3.87096	2.2841	2.44898	2.42899	1.31695	2.96374	2.99825	4.51941	3.30543	4.83645	4.02653	3.40708	3.81214	2.26905
HSBP1L1	6.07304	5.51745	6.86066	6.91968	6.65929	6.92854	5.67332	4.84431	7.14677	7.13801	5.94017	7.87664	8.83841	5.83481	7.18083	5.15329	5.74939	6.79906	6.37843
HSBP1	8.73858	8.76343	7.89058	8.65312	10.0083	8.40782	9.21612	8.77709	8.43403	9.11998	8.48053	8.72177	9.29109	8.35444	8.78309	8.93261	8.44247	7.96172	8.83084
HSCB	6.50129	5.69036	5.80212	6.83841	6.71538	6.27852	6.24222	5.81114	6.48158	6.59441	6.02828	6.41999	6.50279	7.19369	6.70564	6.04263	6.12687	5.85507	6.22654
HSD11B1L	6.81014	5.95842	6.54822	6.17587	5.44674	5.24175	6.41673	5.78996	6.43133	6.25767	5.2832	6.61874	6.61874	6.05209	6.28227	5.81711	4.92712	5.40268	5.95324
HSD11B1	4.34291	0.863869	5.41165	3.77787	3.9026	4.37856	4.80001	3.63656	5.23644	3.59417	3.06576	4.51839	5.90808	3.38314	4.55621	4.98327	1.54013	2.86975	5.92158
HSD11B2	8.5413	9.21274	4.36671	8.21447	8.51479	7.11233	7.50219	7.29912	7.22984	8.16565	5.01728	8.53425	7.98378	8.5781	6.60123	5.95842	7.77107	7.20341	7.73805
HSD17B10	8.58896	7.32778	8.02355	7.84542	8.66164	8.06558	9.42157	8.45191	8.603	8.86347	8.14873	7.82564	9.32036	8.19533	8.5936	8.4105	8.82747	8.22577	8.66458
HSD17B11	8.14555	7.40489	7.86211	8.32748	6.41182	6.59441	8.06149	7.66575	7.87207	8.49903	8.47533	7.87778	8.76795	7.44542	6.90975	7.15774	7.66153	7.41216	7.59186
HSD17B12	8.9731	7.53743	8.46674	9.41369	8.81492	8.60484	8.72956	9.16555	8.48797	8.82232	8.96597	8.47324	9.55775	8.86813	9.1934	8.55853	8.54753	6.80017	9.5201
HSD17B13	1.97761	1.75067	1.88627	4.80883	2.11718	1.41539	1.22124	0.690404	3.04017	2.98097	0.690404	2.60014	3.94766	4.3708	1.88247	2.2322	1.41539	1.12544	1.9573
HSD17B14	7.44833	6.38351	7.3815	6.8773	5.1299	6.86485	8.48343	6.61607	6.54391	6.52796	6.84162	7.25134	7.57456	7.40184	6.99485	6.16121	8.00737	6.52649	5.98141
HSD17B1	5.1433	5.23298	5.2466	5.86641	6.31938	5.88207	6.60538	5.69289	6.18235	6.9426	5.04626	6.443	7.51965	4.48714	5.39961	5.36289	5.05062	6.48107	6.10756
HSD17B2	0.291851	1.86443	0.440844	2.44595	0	0.145926	0.733085	4.14792	0	1.08282	0.690404	0.182407	2.31246	2.15245	2.10562	0	0.758476	2.27973	0
HSD17B3	2.84025	3.59246	2.37566	4.32735	5.0814	5.54518	1.61409	0	3.57857	2.26413	2.52957	3.18323	2.53431	1.74763	1.57761	1.31489	4.09658	2.63113	2.93446
HSD17B4	7.58223	7.66059	7.76684	8.6606	8.10046	7.88571	8.62281	7.97831	8.09955	7.94909	8.14758	7.92226	8.29978	8.69266	8.16109	8.81314	8.47866	8.31091	8.09895
HSD17B6	2.75779	3.6606	3.637	5.55683	3.66854	3.12777	3.85069	4.28072	4.00401	4.46582	3.06434	5.35186	5.65599	4.5503	4.5789	4.38448	4.4686	1.07382	4.87951
HSD17B7P2	4.43716	4.83043	4.4814	5.3845	4.71662	4.53403	4.32629	3.54594	4.67496	4.68119	3.49357	4.91264	2.75059	5.11799	4.96127	4.5286	3.67451	3.84866	2.2202
HSD17B7	6.44889	5.84064	5.70711	6.90875	6.58064	5.55683	6.42649	6.34212	6.10479	6.79459	6.16752	6.33683	6.75693	6.7334	6.45362	6.05678	6.19848	5.4848	6.66441
HSD17B8	6.03787	7.57917	6.54822	7.96901	6.93828	6.92854	7.58528	6.23441	6.32794	8.12118	6.40688	6.45047	8.19257	6.19236	5.83481	6.88346	5.64897	6.69703	7.21598
HSD3B1	0	0	0	0	0	0.145926	0	0	0	0	0.145926	0.182407	0.218889	0.218889	1.0003	0.690404	0	0	1.40364
HSD3B2	0	1.90232	1.57761	1.41539	1.6992	1.41019	0	5.20949	0.733085	2.71553	0.145926	1.9551	3.0378	0.218889	4.58219	3.38532	0	0	3.26682
HSD3B7	7.98139	8.4253	8.07403	8.45233	7.9882	7.37776	7.87398	8.09102	7.69303	9.17316	8.04655	8.07028	8.2938	8.6491	8.32869	8.2239	6.57368	8.38183	8.49699
HSDL1	7.81803	8.1409	6.41017	7.28688	8.88751	6.29895	6.82437	7.47364	7.2563	6.76041	6.12249	7.03439	7.7003	7.07157	6.54535	6.81892	7.24137	5.95324	6.86797
HSDL2	7.70616	7.65776	7.55643	8.32191	8.6403	8.44677	8.11013	8.18563	7.76642	8.42288	7.6811	7.98071	9.37033	7.21964	8.48735	7.54856	7.5999	7.94236	8.7628
HSF1	9.63692	9.3112	8.71684	9.93653	9.59868	10.1121	9.16206	9.36782	9.66002	11.0815	9.46127	9.43579	11.6226	9.72044	9.44958	9.2546	9.25177	9.37847	10.3693
HSF2BP	5.04343	4.77097	5.34711	5.89715	5.2933	5.0689	4.32652	4.9	4.97346	5.81413	5.03044	6.16961	5.81413	4.9024	5.3845	4.3765	4.53823	4.82321	5.77765
HSF2	7.05445	6.48616	6.62539	6.9575	6.70196	6.42972	7.60937	6.57088	6.41017	6.76041	6.10032	6.77765	7.97212	7.19519	6.63332	6.51767	6.32794	5.53339	6.56526
HSF4	5.58582	6.76325	4.95812	5.21684	7.03413	4.50089	5.00897	3.72253	5.88588	6.46192	2.37566	6.21846	6.61367	5.91623	6.06455	4.70915	4.55151	6.91359	5.38834
HSF5	0	1.91127	1.31489	2.21147	1.6954	1.22124	1.38073	1.31489	1.31489	1.33179	1.33024	0.182407	1.40364	0.923502	0.611242	0.690404	1.41539	0.328333	1.62369
HSFX1	0	0	0	0	0	0.218889	0	0	0	0	0.145926	0.182407	0.218889	0.218889	0	0	0	0	0
HSFX2	5.72031	4.53548	4.01223	5.81413	5.54908	5.32788	3.63831	3.71648	4.21324	4.43395	3.81673	3.37552	5.50939	4.61815	4.64911	4.61782	4.24419	3.30375	4.18414
HSFY2	0	0	0	0	0	0.218889	0	0	0	0	0.145926	0.182407	0.218889	0.218889	0	0	0	0	0
HSFYL1	0	0	0	0	0	0.218889	0	0	0	0	0.145926	0.182407	0.218889	0.218889	0.0364814	0	0	0	0
HSH2D	5.00395	6.1717	6.31536	7.97005	6.89871	6.98379	6.77308	6.00389	7.52564	7.04229	7.34666	6.68336	8.72486	7.30854	6.286	7.61382	8.02878	6.01372	7.13966
HSN2	4.65482	7.32185	3.99471	4.64964	5.18178	4.69499	5.51745	6.04973	6.05444	4.04704	3.06341	3.52994	6.24028	5.43808	4.02853	4.60941	3.18683	4.2673	3.47797
HSP90AA1	11.6508	10.717	10.7107	10.7709	11.4786	10.4589	11.4293	10.9232	11.0103	11.2688	10.5548	10.842	12.4083	10.3665	10.322	11.1251	10.8969	9.82293	11.5237
HSP90AB1	12.0787	12.3713	10.4484	11.1141	11.8095	11.4108	10.9434	11.2833	11.2315	11.8707	11.1767	11.3513	12.1763	10.9588	10.4989	11.8785	10.6089	10.1752	11.9406
HSP90AB2P	4.62321	4.32557	1.45147	4.04136	4.1297	3.30391	4.02653	3.37644	4.15911	4.46412	4.14539	3.40955	4.17951	3.26213	2.52957	4.19665	1.9868	0.921691	4.2725
HSP90AB4P	3.90405	1.64475	0.467231	2.75368	3.38276	2.63862	1.88247	1.85773	1.51444	2.84671	0.669064	2.63363	2.09262	1.97761	2.0297	2.20575	1.57105	1.90232	2.15672
HSP90B1	10.9915	10.583	10.9485	10.9726	11.1698	11.1172	10.1587	10.8623	10.8592	10.9131	10.6854	10.8933	11.6665	11.0959	10.4987	11.1314	10.0283	9.554	11.2199
HSP90B3P	1.8925	2.44718	1.28645	0	2.73919	2.34205	0	2.79246	0.921954	3.2662	0.574761	2.21018	3.0757	2.34096	2.02654	3.37552	1.41539	0	2.52957
HSPA12A	8.284	5.22575	7.18917	8.52119	7.84424	8.69232	7.1554	7.3192	7.96763	6.9256	7.22111	8.46758	8.21501	6.34564	7.1624	8.10137	8.10107	8.43359	7.21598
HSPA12B	5.75257	5.40717	4.82513	5.73334	4.87428	5.4161	5.8861	6.09582	4.70873	5.7301	4.2251	6.03069	5.93489	5.23644	5.84354	5.15906	4.72987	3.73346	6.03548
HSPA13	7.70301	7.63579	8.01533	7.95683	6.75577	7.30854	8.22924	7.28756	7.43308	7.5974	7.24566	8.03171	7.75791	8.04302	7.85127	7.87017	7.62462	6.48768	7.72445
HSPA14	7.48212	7.29438	7.38956	7.71468	8.11103	7.49332	9.04629	7.76514	7.6004	7.64108	7.4742	7.44308	8.13886	7.18235	7.77989	7.91389	7.73193	6.57508	7.9036
HSPA1A	10.5459	9.89838	8.21933	8.51902	10.3625	9.79916	8.8629	10.0307	8.39457	10.6429	8.60221	8.94454	11.2841	9.55806	9.24878	11.5463	9.08593	8.9239	10.1135
HSPA1B	8.75021	8.75448	6.7511	8.4362	8.86319	8.5677	8.87094	8.26075	7.86019	9.3119	8.57054	8.02943	9.67571	7.72621	7.40245	9.96566	7.67276	7.72179	8.3848
HSPA1L	5.34991	5.54522	5.42053	6.10925	6.2804	5.04491	5.03168	4.47287	4.79901	5.38454	3.86339	5.1875	6.94556	4.73787	4.53823	5.06291	3.51277	4.94027	4.88502
HSPA2	7.77275	6.86589	6.6995	7.61332	7.46566	7.52078	7.53155	8.61396	7.08506	7.22257	6.26149	7.64588	7.80995	7.44015	6.64769	7.24137	7.88345	5.84064	7.41998
HSPA4L	6.35784	4.80176	4.84791	6.27476	4.78676	5.44242	4.23236	4.41494	4.35479	4.28168	4.7846	5.21494	6.18002	5.09375	4.49436	4.58219	5.16479	5.39816	6.30079
HSPA4	8.43185	8.84678	8.13593	9.04947	8.98832	8.33014	9.57157	8.64171	9.35565	8.59156	8.53425	8.63248	9.18441	8.47554	8.48982	9.20533	9.27378	8.84736	9.27828
HSPA5	11.4268	10.0566	10.3663	10.6461	10.7214	10.3358	10.464	11.3893	10.1548	11.3187	10.3669	10.8109	11.5105	10.3475	10.7388	10.7877	10.669	10.097	11.0336
HSPA6	6.18826	4.49274	6.34388	5.84354	5.743	5.39363	5.69373	4.83859	5.96615	7.18917	5.69036	6.9575	5.85793	6.24611	5.55296	8.15076	5.90808	5.38907	5.88332
HSPA7	5.60947	4.06157	4.57021	5.73657	5.77455	6.04973	5.27811	3.35027	6.23048	5.48064	5.04343	5.14166	5.62762	5.19296	4.34902	7.06133	5.7869	5.72685	5.33754
HSPA8	11.163	10.4084	11.2151	12.0101	10.9259	11.0746	11.6305	10.922	11.3861	11.5824	11.0601	11.2581	11.606	11.1696	11.0236	11.5871	11.3228	11.0242	11.8973
HSPA9	9.18748	9.31623	9.33486	10.4154	9.44589	9.36632	10.3196	8.83215	9.94261	10.0839	9.21742	9.79049	9.92549	9.9968	9.00981	9.95447	9.88812	9.17285	9.48113
HSPB11	6.55251	6.72982	6.73459	7.64252	7.64108	6.85646	8.10501	6.70564	7.91972	7.83518	6.90375	7.59689	7.79028	6.69827	7.46451	7.19744	7.71155	7.7562	8.28979
HSPB1	10.5171	11.0554	10.1395	11.2934	11.2543	11.5634	11.9796	9.80151	11.3584	11.9026	10.7954	11.1136	12.9829	11.6397	10.9862	9.88151	10.6598	10.4451	11.8839
HSPB2	4.04212	5.51745	4.49144	5.46806	4.17809	4.84202	6.12249	4.93382	6.88553	7.35807	5.81955	5.73657	6.71696	4.35479	5.68698	5.39317	6.36303	5.84644	6.70808
HSPB3	0.729641	0	0	1.17973	0	0.474259	0	0.690404	0	3.38159	0.571317	4.21795	1.48495	0.913343	2.01997	1.93671	1.17921	2.31254	1.99895
HSPB6	8.48053	9.50599	6.29342	9.00098	8.11373	5.09987	6.75926	6.83626	7.26263	7.13569	7.79194	7.93737	10.3984	7.38026	9.4017	6.96979	5.87212	6.68336	8.65991
HSPB7	3.1192	6.56103	3.65874	5.51343	2.84671	3.68985	4.13539	3.5757	3.81865	6.16542	3.06137	5.8861	6.05678	4.11811	5.90536	5.34233	5.27811	7.02465	5.56068
HSPB8	6.28786	2.88835	5.83773	6.6695	4.05312	7.46049	5.10595	5.62762	6.45047	6.25767	4.72858	6.29342	8.02191	5.79606	7.24137	6.53814	5.20949	6.74641	6.16331
HSPB9	2.9485	2.09669	1.40949	3.1889	3.83728	2.06269	2.52957	1.31489	0.921691	0	0.690404	1.9551	4.6872	1.99437	2.10152	2.01487	1.41539	1.40494	2.23121
HSPBAP1	6.39859	6.37332	5.72685	6.95368	5.75257	6.58617	7.1309	6.66185	6.6174	7.11151	6.03069	6.46303	7.13569	6.64769	6.39526	6.45205	6.37673	5.90263	6.47851
HSPBP1	7.70436	7.82405	7.65823	8.50633	7.97247	7.84698	9.16993	8.35796	8.41892	9.23328	7.93308	8.17301	10.0012	8.16962	8.70599	8.24774	8.64629	7.83281	8.9867
HSPC072	2.18883	1.82016	2.87573	4.05598	0.690404	1.56236	4.97572	3.34877	3.39633	1.33613	2.00907	3.04702	3.89916	2.53168	1.89039	2.11526	2.83104	0.814311	1.82061
HSPC157	6.27099	6.51323	7.18766	6.92461	7.36708	6.32077	6.92067	5.8999	6.53959	7.77779	6.20456	6.1334	7.19818	5.64191	6.93925	5.86079	5.42495	6.33683	6.25575
HSPC159	7.14835	7.13409	6.29895	7.27517	7.97419	6.43935	7.2998	7.85283	6.83195	6.96224	5.78996	7.30854	7.18007	7.6153	6.75693	7.19818	6.88959	5.64191	6.95081
HSPD1	10.7845	10.0882	9.91512	10.6253	10.3339	9.70321	10.1617	9.62846	10.2628	10.1964	9.21761	10.2041	10.8957	9.56669	9.62958	10.0019	10.133	9.46297	9.80411
HSPE1	9.09313	8.97398	8.56845	8.88086	9.16178	8.80387	9.62905	8.32772	8.94845	9.7043	8.75778	9.70595	9.90339	8.84578	8.81269	8.86813	8.93327	8.80478	8.99925
HSPG2	10.1948	10.7625	9.64105	10.7206	10.1068	9.83979	8.8803	10.8798	9.50442	11.0712	9.03954	10.2287	10.4696	10.6856	11.1438	10.2974	9.55128	9.39037	10.1244
HSPH1	9.88837	8.14265	8.72664	8.8663	9.04947	8.46083	9.2321	9.03551	8.82335	8.54733	8.82952	8.79573	9.51525	7.79934	8.31189	8.69098	8.80342	7.61972	9.1157
